perfume_id,name,price,description,rate,rating_count,image,brand,brandid,gender,product_type,character_x,fragrance_family,size,year,ingredients,concentration,top_note,middle_note,base_note,source,language,file_format,image_resolution,data_source_url,status,created,created_by,updated,updated_by,last_verified
aa6ecd2f-fd3d-406b-9da8-482922df6d8b,Marly Pegasus,1196,"This impressive oriental scent gives you a luxurious smell that backs to the royal memories in the eighteenth century, as well as makes you more bold and strong, with a lovely blend of amber, bitter almond, and bergamot.
About the brand:
De Marley is a French global brand that specializes in luxury parfumes and offers an original concept of luxury parfumes inspired from the eighteenth century, when the best parfumes were made for King Louis XV as an appreciation for the prestigious horse races in which he was expert.",4.5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_parrfums_de_marly_pegasus_for_men_eau_de_parfum.jpg,Parfums de Marly,290,Men,Perfume,Romantic,Oriental,125 ml,2011.0,"Bergamot, heliotrope, cumin, jasmine, bitter almond, lavender, amber, vanilla, sandalwood.",Eau de Parfum,"Bergamot, heliotrope, cumin","jasmine, bitter almond, lavender","amber, vanilla, sandalwood.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
0bcf0a77-61ef-405d-8f3c-3d7c6f7ac213,Dolce & Gabbana The One,274,"An oriental floral fragrance inspired by the spirit of Naples and made for attractive women, lively and spontaneous, full of energy and life, with a mixture of peach, jasmine, musk, and amber.
About the brand:
Dolce & Gabbana was established in 1985 by two Italian fashion designers. Dolce & Gabbana has not only managed to build a loyal customer base in such a short span of time but it also partnered with Motorola and Sony Ericson for multiple campaigns. D&G has also partnered with football clubs namely AC Milan and Chelsea FC.",5,1 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/dolce_gabanna_the_one_eau_de_toilette_for_women.png,Dolce & Gabbana,109,Women,Perfume,Romantic,Floral Oriental,50 ml,2017.0,"Italian bergamot blossom, mandarin, litchi, white peach, Madonna lily, jasmine, lily of the valley, ylang-ylang, orange blossomm broom, vetiver, musk, amber, vanilla, moss.",Eau de Toilette,"Italian bergamot blossom, mandarin, litchi, white peach","Madonna lily, jasmine, lily of the valley, ylang-ylang, orange blossomm broom","vetiver, musk, amber, vanilla, moss.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
f0f64dbf-75be-4286-a7e9-65b9e55ff23d,Rasasi Mabsoos Maa Dhanel Oudh - 25 gm,58,"An exotic oriental incense that captures the romance and the magic of Arabian deserts. It opens with floral notes to captivate and energize whoever smells it, with base notes that mix the earthiness of musk and amber.
About the brand:
Rasasi Perfumes is a family-owned business founded in 1979 in Dubai by Abdul Razzak Kalsekar. The brand ranks amongst the UAEÃ¢â‚¬â„¢s foremost fragrance companies, driven by a global vision. Its perfume lines have found wide acceptance and preference within a wide customer base across the world. It has 165 elegantly-designed stores across the GCC countries, while the products are exported to more than 60 countries across the globe.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/1/614514240014_rasasi_mabsoos_maa_dhaneloudh_-_25_gms_1.jpg,Rasasi,304,Unisex,Bakhoor,Charismatic,Oud,100 ml,2017.0,"Agarwood, Oud",Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
e0b5a572-5d2c-4e8e-ad24-5dd9b35e707e,Rasasi Mabsoos Maa Dhanel Oudh - 25 gm,58,"An exotic oriental incense that captures the romance and the magic of Arabian deserts. It opens with floral notes to captivate and energize whoever smells it, with base notes that mix the earthiness of musk and amber.
About the brand:
Rasasi Perfumes is a family-owned business founded in 1979 in Dubai by Abdul Razzak Kalsekar. The brand ranks amongst the UAEâ€™s foremost fragrance companies, driven by a global vision. Its perfume lines have found wide acceptance and preference within a wide customer base across the world. It has 165 elegantly-designed stores across the GCC countries, while the products are exported to more than 60 countries across the globe.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/1/614514240014_rasasi_mabsoos_maa_dhaneloudh_-_25_gms_1.jpg,Rasasi,304,Unisex,Bakhoor,Charismatic,Oud,100 ml,2017.0,"Agarwood, Oud",Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
c49aaa38-6a20-4fd6-9abd-1577faf7da7d,Gucci Guilty Intense,323,"This floral oriental scent is made up of intense and powerful dose of pink pepper and lilac, which comes in a bottle that replicates the fusion of metal and smoky grey glass. It opens with pink pepper blended with mandarin. At the middle, comes the peach enriched with the lilac flower. The base contains addictive patchouli and unique ambery notes.
About the brand:
Gucci is a renowned Italian luxury brand of fashion and leather goods. From producing and selling luxury outerwear, leather bags, cashmere scarves and cosmetics products to releasing incredible fragrance ranges every now and then, Gucci has stayed on the top of the perfume market around the world.",5,3 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_gucci_perfumes_gucci_guilty_intense_eau_de_parfum.jpg,Gucci,150,Women,Perfume,Romantic,Floral Oriental,50 ml,2011.0,"Mandarin, Pink Pepper, Peach, Lilac, Geranium, Ambery Notes, Patchouli",Eau de Parfum,"Mandarin, Pink Pepper","Peach, Lilac, Geranium","Ambery Notes, Patchouli",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
62f94e7c-e167-499d-ad7d-7dbaedc24632,Hugo Boss Boss Bottled,171,"A masculine perfume that gives you spirit, vitality and high confidence in the most difficult situations. The elegant features of this delicate, ultra-premium fragrance in terms of elegance and intimidation pushes users to deal with confidence, attractive behavior and emotional appeal. It is the final touch for a wonderful day.
About the brand:
Founded in 1925 by Hugo Boss for clothing launching purpose, Hugo Boss is a German luxury fashion house. As of 2016, Hugo Boss has 1,100 retail stores worldwide. Hugo Boss has emerged as probably one of the most famous brands in the manufacturing and selling of fashion products. With a strong emphasis on both masculine and feminine products, you simply cannot help but fall in love with their perfumes.",4.5,4 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/u/hugo_boss_boss_bottled_edt_1.jpg,Hugo Boss,161,Men,Perfume,Romantic,Woody,100 ml,1998.0,"Bergamot, Cinnamon, Cedar, Sandalwood, Vetiver, Olivewood",Eau de Toilette,"Bergamot, Cinnamon","Cedar, Sandalwood","Vetiver, Olivewood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
b7ae5bde-3a68-4bb2-a7e1-ff2fa0d1188d,Guerlain Santal Royal Guerlain,862,"Guerlain Santal Royal is a woody oriental fragrance for men and women alike; derives its inspiration from the East. This is a balanced oud scent that takes you on a trip to the exotic Orient. It embraces the paradox between the dark notes of leather and oud and the floral notes of rose and jasmine. The tantalizing aroma of jasmine and neroli sweeps you off your feet before it develops at the heart with cinnamon, rose and peach. The sweet scents are wrapped up in a base of sandalwood, leathery notes, musk notes and oud notes.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_guerlain_perfumes_santal_royal_guerlain_for_unisex_eau_de_perfum.jpg,Guerlain,151,Women,Perfume,Romantic,Aromatic,125 ml,2014.0,"Neroli, Jasmine,Peach, Rose, Cinnamon,Sandalwood, Leather, Amber, Oud, Musks",Eau de Parfum,"Neroli, Jasmine","Peach, Rose, Cinnamon","Sandalwood, Leather, Amber, Oud, Musks",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
2416b3f6-66d6-4858-9d07-3ca285eb570c,Hugo Boss Femme By Boss,145,"In this fragrance, the first note is extracted from the mandarin fruit and gooseberry that makes it a timeless fragrance that lasts for long periods. As for the final note, it is a blend of creamy musk that interacts with the stunning floral trio. Leaving behind a warm and gentle aura to suit your soul full of glamor, grace and softness
About the brand:
Founded in 1925 by Hugo Boss for clothing launching purpose, Hugo Boss is a German luxury fashion house. As of 2016, Hugo Boss has 1,100 retail stores worldwide. Hugo Boss has emerged as probably one of the most famous brands in the manufacturing and selling of fashion products. With a strong emphasis on both masculine and feminine products, you simply cannot help but fall in love with their perfumes.",4.5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/u/hugo_boss_boss_femme_eau_de_parfum_1.jpg,Hugo Boss,161,Women,Perfume,Romantic,Floral,50 ml,2000.0,"black currant, intoxicating, spicy, and floral aroma, lily, Jasmine, rose, apricot, Amber, Lemon tree",Eau de Parfum,black currant,"intoxicating, spicy, and floral aroma, lily, Jasmine, rose","apricot, Amber, Lemon tree",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
5cab3ce3-0f88-495a-af72-2ba6c9d01493,Woud Cambodi - 20 gm,68,"This incense has a special composition of Cambodian Dehn oud, which makes you feel the charm and luxury. Made with high quality, the incense will provide you with an amazing scent that is your perfect choice for wedding parties and special events.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/9/7/9776568589769-woud-cambodi-_incense-sticks-with-the-smell-of-cambodian-agarwood_.jpg,Woud,380,Home,Oud,Romantic,Oud,100 ml,2017.0,Cambodian Dehn oud,Eau de Parfum,Unknown,Unknown,Unknown,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
71914b82-b9e1-4b3d-bb9a-afca2694e190,Calvin Klein Euphoria Women,145,"With sugary pomegranate granules, which are enveloped in various flower bouquets, will bring happiness to yourself and give your soul special pleasure and attraction, close your eyes and unleash yourself to swim in the amber lakes and search inside them for the wood sticks with their distinctive scent to restore your confidence during the day and night
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",4.89,5 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_euphoria_eau_de_parfum_1.jpg,Calvin Klein,75,Women,Perfume,Romantic,Fruity,50 ml,2005.0,"Pomegranate, Lotus Blossom, Black Orchid, Amber, Wood",Eau de Parfum,Pomegranate,"Lotus Blossom, Black Orchid","Amber, Wood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
6525d623-042d-4540-abec-d2ece0855cf6,Van Cleef & Arpels Bois Dore,782,"Van Cleef & Arpels Bois Dore is a modern unisex fragrance that adds a touch of charm and elegance to modern life. The fragrance contains a mixture of strong aromatic scents that makes you more prominent and elegant.
About the brand:
Van Cleef & Arpels is one of the leading brands in the world of jewelry, watches and parfumes, which was founded in 1896 by Salmon Arpels and Alfred Van Cleef. They opened their first store in Paris in 1906.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_van_cleef___arpels_perfumes_bois_dore_for_unisex_eau_de_perfum.jpg,Van Cleef & Arpels,366,Women,Perfume,Feminine,Soft Floral,75 ml,2017.0,"Black Pepper, Mineral notes, Cedar, Vanilla, Almond, Tonka Bean, Musk, Teak Wood.",Eau de Parfum,"Black pepper and mineral accords, and cedarwood.","Vanilla, tobacco and almond","Tonka, musk and teak.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
712a14b0-3a20-439e-b3c6-496c6da3f78a,Bvlgari Rose Goldea,328,"A high feminine fragrance that gives you a delicate feeling and enhances your femininity with love and excitement. This fragrance mixes pomegranate with elegant musk and peach fruits. This scent leaves an excitement and romance touch.
About the brand:
Bvlgari is an ancient Italian parfume house founded by Sotrios Voulgary in Italy in 1884 and has replaced the letter ""U"" with the letter ""V"" in the name of the company following the old Latin language which is the language of his native country Greece, and opened the first outlet for parfumes produced in 1905 in Via de Condotti Here he presented a collection of the most luxurious and elegant men and women parfumes, and soon became famous and opened sales outlets in the international markets in New York, Geneva and others around the world.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/v/bvlgari_rose_goldea_edp_90_ml.jpg,Bvlgari,70,Women,Perfume,Romantic,Floral Oriental,90 ml,2016.0,"Pomegranate, Musk, Rose, Bergamot, Damask Rose, Jasmine, Peony, Peach, Olibanum, Sandalwood, Vanilla.",Eau de Parfum,"Bergamot, rose, musk, pomegranate","Peach, peony, damask rose, jasmine","Vanilla, sandalwood, olive, musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
7f320a37-626b-47c5-8887-72c0bc8b99ec,Dkhoun Fakher - 80 gm,362,"This incense reflects the mix of the luxurious oud and notes of patchouli and Portuguese flower, delivering a strong scent that spreads everywhere to boost the elegance of your house.
About the brand:
This is one of the leading companies specialized in perfumes and fresheners in general. The company targets customers with high-end taste. It is managed by a distinguished group of companies specialized in producing more than one hundred sophisticated and unprecedented perfumes. Its website offers the finest quality and total dedication in the field of fume and perfumes, in addition to aromatic oils and vapors.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/9/390010-dkhoun-_-_80gr-1.jpg,Dkhoun,107,Home,Bakhoor,Romantic,Oud,100 ml,2017.0,"Oud, patchouli, Portuguese Rose",Eau de Parfum,Oud,Portuguese Rose,Patchouli,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
c1bae837-8c04-49e1-a93e-6f647c5167b8,Gucci Guilty Pour Homme,252,"This frangrance is made for men who know what they want and those who get what they want. It opens with lemon and lavender at the top, leaving space for the orange blossom scents at the heart. Cedar and Patchouli come at the base, adding excitement to the whole composition.
About the brand:
Gucci is a renowned Italian luxury brand of fashion and leather goods. From producing and selling luxury outerwear, leather bags, cashmere scarves and cosmetics products to releasing incredible fragrance ranges every now and then, Gucci has stayed on the top of the perfume market around the world.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/u/gucci_gucci_guilty_pour_homme_eau_de_toilette_1.jpg,Gucci,150,Men,Perfume,Romantic,Aromatic,150 ml,2011.0,"Lavender, Lemon, Orange Blossom, Cedar, Patchouli",Eau de Toilette,"Lavender, Lemon",Orange flower,"Cedarwood, Patchouli",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
7453173f-6b78-4960-b87c-16cd81437d5b,Mont Blanc Legend Night,401,"This perfume is a classic fragrance for men. The blend of natural elements including peppermint, cardamom, and bergamot giving natural radiant aroma. High notes consist of clary sage, peppermint, cardamom, and bergamot; mid notes consist of cedar, lavender, apple, and violet; bottom notes consist of black vanilla, vetiver, musk, and patchouli. The perfume bottle is black with a mix of amber color.
About the brand:
The Mont Blanc is named after the snow-capped peak of the Alps. The firm has made a mark in the market for prestigious writing instruments for years, but has also expanded into a plethora of different product lines, from Swiss-made watches to eyewear and fragrances in an attempt to complete the luxurious lifestyle, all capped with the emblematic white peak design. The Mont Blanc has distinctive fragrances which are reminders of special moments, aimed at men and women who know how to distinguish themselves in a royal, elegant manner.",5,3 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_mont_blanc_perfumes_legend_night_for_men_eau_de_perfum_3386460087940.jpg,Mont Blanc,256,Men,Perfume,Extravagant,Aromatic,100 ml,2017.0,"Bergamot, Sage,Cardamom,Cedar,Lavender,Violet,Apple,Fir Resin,Vetiver,Black Vanilla,Husk,Patchoulli,Musk.",Eau de Parfum,"Bergamot, Clary Sage, Peppermint, Cardamom","Apple, Fir, Cedar, Lavender, Violet","Vetiver, Black Vanilla, Akigalawood, Patchouli, Musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
432016be-4e28-410d-ad80-9c23271593df,Lorenzo Villoresi Firenze Teint De Neige EDT,659,"It's a delicately aromatic scent for both men and women that reminds of memories with its images, lights and atmosphere. Its rich extracts and precious notes of Ylang-Ylang, heliotrope and musk will envelop you with an intense smell that you cannot resist.
About the brand:
Lorenzo Villoresi is a leading Italian brand that was named after its owner. Villoresi's study and travel in the Middle East greatly influenced his work and some of his most important fragrances, which made it best known for custom-made fragrances.",5,1 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8028544100996-lorenzo-villoresi-firenze-teint-de-neige-eau-de-toilette-100-ml.png,Lorenzo Villoresi Firenze,226,Women,Perfume,Romantic,Floral,100 ml,2000.0,"Jasmin, Ylang Ylang, Tonka bean, Rose, Heliotrope, Musk, sweet, powdery, floral notes",Eau de Toilette,"Jasmin, Rose, Ylang Ylang, sweet, powdery, floral notes","Tonka bean, Jasmin, Rose, sweet, powdery, floral notes","Heliotrope, Musk, Rose, Jasmin, sweet, powdery, floral notes",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
d7e5b734-27ea-4f6c-8aac-51ea42656e23,Versace Dylan Blue Pour Femme,212,"A deep, strong fruity floral fragrance that exudes feminine charm with great craftsmanship, with an enchanting blend of currant, jasmine, and musk.
About the brand:
Versace deserves no introduction. It produces luxury Italian-made ready-to-wear and leather accessories. Versace has also succeeded in introducing and promoting a wide variety of perfumes for men and women.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_versace_perfumes_dylan_blue_pour_femme_for_women_eau_de_perfum_8011003839117.jpg,Versace,368,Men,Perfume,Romantic,Fruity,100 ml,2017.0,"black currant sorbet, Granny Smith apple, clover, ShisoliaÃƒâ„¢Ã¢â‚¬â„¢, Eglantine rose, Petalia, Rosyfolia, jasmine, peach, patchouli, styrax, white smooth woods, musk.",Eau de Parfum,"black currant sorbet, Granny Smith apple, clover, ShisoliaÃƒâ„¢Ã¢â‚¬â„¢","Eglantine rose, Petalia, Rosyfolia, jasmine, peach","patchouli, styrax, white smooth woods, musk.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
ba5b2514-aea5-4a9e-852b-d028e57c3ad2,Gucci Rush,440,"This mysterious fragrance comes in a bottle inspired by the video casette. It features bergamot, peony and freesia at the top, which give a way to violet, jasmine and carnation at the heart, while the base contains orris sandalwood and vetiver, which provide you with a rich sense of fantasy.
About the brand:
Gucci is a renowned Italian luxury brand of fashion and leather goods. From producing and selling luxury outerwear, leather bags, cashmere scarves and cosmetics products to releasing incredible fragrance ranges every now and then, Gucci has stayed on the top of the perfume market around the world.",5,1 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/u/gucci_rush_edt_75_ml.jpg,Gucci,150,Women,Perfume,Romantic,Woody Oriental,75 ml,1999.0,"gardenia , freesia, jasmine, Turkish rose , coriander, vanilla, patchouli , vetiver",Eau de Toilette,"bergamot, peony, freesia","violet, jasmine, carnation","orris sandalwood, vetiver",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
f49224b2-7c03-4356-ac55-68bbb3ea816e,Giorgio Armani Si - EDP,494,"Enchant all your senses with this intense and soft fragrance. It lingers on your skin to enjoy this voluptuous scent all the day. Use it to express your passionate and vibrant character.
About the brand:
Girogio Armani has no competition when it comes to quality fragrances and perfumes for men and women. With an annual turnover of $1.6 billion as of 2017, Armani specializes in ready-to-wear, accessories, glasses, cosmetics, and perfumes. It is one of the most popular brands that have stopped using animal fur in their products.",4.5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3605521816580c-giorgio-armani-si---100-ml.jpg,Giorgio Armani,144,Women,Perfume,Feminine,Aromatic,100 ml,2013.0,"Bergamot, Jasmine, Patchouli, Woods, Amber, Vanilla",Eau de Parfum,"Sicilian bergamot, Mandarin, Blackcurrant liqueur","Rose de Mai, Neroli, Egyptian jasmine, Freesia","Patchouli, Woods, Amber, Orcanox, Vanilla",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
b95d0ef1-2a96-45f5-a7ce-56e90d6e4623,Burberry Body,214,"This fragrance is full of femininity and vitality characterized by its pure and upscale composition of rose oil, California orange and black currant, as well as peach and berries, as well as its distinctive aromas of fresh green absintine mixed with sandalwood, as well as creamy vanilla and amber, which brings you back to everything that is natural and authentic.
About the brand:
Founded in 1856, Burberry is a trusted luxury design house, world famous for its accessories, tartan patterns, and sturdy trench coats . Their famous motifs are often copied and imitated across the globe; however, none can match the quality of this staple of British fashion. Their fragrances match many qualities of their apparel: classic, long-lasting, and elegant.",4.5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/u/burberry_body_eau_de_parfum_60ml_3.jpg,Burberry,69,Women,Perfume,Glamorous,Floral,60 ml,2011.0,"fresh green absinthe, peach and freesia, Roses and iris, sandalwood, cashmerean, musk, amber and vanilla",Eau de Parfum,"fresh green absinthe, peach and freesia",Roses and iris,"sandalwood, cashmerean, musk, amber and vanilla.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
5f6e071b-f66e-49ae-98b7-02cfe203fb5c,Burberry Body,214,"This fragrance is full of femininity and vitality characterized by its pure and upscale composition of rose oil, California orange and black currant, as well as peach and berries, as well as its distinctive aromas of fresh green absintine mixed with sandalwood, as well as creamy vanilla and amber, which brings you back to everything that is natural and authentic.
About the brand:
Founded in 1856, Burberry is a trusted luxury design house, world famous for its accessories, tartan patterns, and sturdy trench coats . Their famous motifs are often copied and imitated across the globe; however, none can match the quality of this staple of British fashion. Their fragrances match many qualities of their apparel: classic, long-lasting, and elegant.",4.5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/u/burberry_body_eau_de_parfum_60ml_3.jpg,Burberry,69,Women,Perfume,Glamorous,Fruity,35 ml,2012.0,"Green Absinthe, Peach, Freesia, Rose Absolute, Iris, Sandalwood, Cashmeran, Vanilla, Amber, Musk",Eau de Toilette,"Green Absinthe, Peach, Freesia","Rose Absolute, Iris, Sandalwood","Cashmeran, Vanilla, Amber, Musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
69940d26-8f0e-4840-85d9-8a14d3351bb4,Burberry Body,164,"It is an effortlessly sensual, feminine fragrance with an elegant combination of composition. It opens with fresh green absinthe, illuminating peach and delicate freesia along with a floral heart. The Base captures woody cashmeran, creamy vanilla, and musk.
About the brand:
Burberry is a British luxury fashion house headquartered in London, England. It currently designs and distributes ready to wear including trench coats (for which it is most famous), leather goods, footwear, fashion accessories, eyewear, fragrances, and cosmetics. It was established in 1856 by Thomas Burberry. It is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index. In 2015, Burberry ranked 73rd in Interbrand's Best Global Brands report, alongside Louis Vuitton and Prada. It has stores in 59 countries.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3386460045421-burberry-burberry-body-_w_-edt-35-ml-1.jpg,Burberry,69,Women,Perfume,Romantic,Floral,60 ml,2011.0,"fresh green absinthe, peach and freesia, Roses and iris, sandalwood, cashmerean, musk, amber and vanilla",Eau de Parfum,"fresh green absinthe, peach and freesia",Roses and iris,"sandalwood, cashmerean, musk, amber and vanilla.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
